freq_Hz,amplitude_MPa
0.32112860662185244,0.10435043321178859
0.322601673624705,0.09093291003389269
0.32407474062755753,0.03410864067075411
0.3255478076304101,0.11766237361862329
0.32702087463326257,0.12768006502801618
0.3284939416361151,0.08858782923157708
0.32996700863896766,0.12608243178868048
0.3314400756418202,0.15280940970580736
0.3329131426446727,0.13676159202903093
0.33438620964752525,0.1306102480463084
0.3358592766503778,0.09837475276335705
0.33733234365323034,0.12973469071084553
0.3388054106560829,0.07404418692912552
0.3402784776589354,0.006247611191166546
0.3417515446617879,0.12118104147758786
0.34322461166464047,0.11774342846520099
0.344697678667493,0.08518234183925553
0.34617074567034556,0.12358266723234355
0.34764381267319805,0.12024384035664581
0.3491168796760506,0.15459185893181068
0.35058994667890314,0.23395301725595868
0.3520630136817557,0.18577093757950763
0.3535360806846082,0.05155036647954818
0.3550091476874607,0.11267435392771945
0.35648221469031327,0.07855477175212906
0.3579552816931658,0.1494735802803136
0.35942834869601836,0.09641737547649828
0.36090141569887085,0.12975095206988843
0.3623744827017234,0.16718147135350173
0.36384754970457595,0.07652578240842078
0.3653206167074285,0.02535105774269919
0.36679368371028104,0.08388159522988121
0.36826675071313353,0.09145943098082657
0.3697398177159861,0.09611012531141644
0.3712128847188386,0.10702013416833306
0.37268595172169117,0.08887490028006878
0.37415901872454366,0.13334313586283383
0.3756320857273962,0.09887002900265332
0.37710515273024875,0.06296758463037744
0.3785782197331013,0.12668987981504895
0.38005128673595384,0.05703350212756169
0.38152435373880633,0.06760048812975508
0.3829974207416589,0.09263048934545473
0.3844704877445114,0.09844163649213725
0.38594355474736397,0.028915389084200768
0.38741662175021646,0.08486433773506155
0.388889688753069,0.2169172597660137
0.39036275575592155,0.21402341931115762
0.3918358227587741,0.1468871704052989
0.39330888976162665,0.18438328282163075
0.39478195676447914,0.1184384516754119
0.3962550237673317,0.10309897526192915
0.39772809077018423,0.1525425674588654
0.3992011577730368,0.17301151318433297
0.4006742247758893,0.1938025903599733
0.4021472917787418,0.09801507130477016
0.40362035878159436,0.06140918386162245
0.4050934257844469,0.07302071040960761
0.40656649278729945,0.16311352819678857
0.40803955979015194,0.17517827241602973
0.4095126267930045,0.1064004665234429
0.41098569379585703,0.10744884128184437
0.4124587607987096,0.09344705503272993
0.4139318278015621,0.09633902541040665
0.4154048948044146,0.08688401487180925
0.41687796180726716,0.12210473324343354
0.4183510288101197,0.041008237205181604
0.41982409581297225,0.09720445995291724
0.4212971628158248,0.1374001622080251
0.4227702298186773,0.18052616284650186
0.42424329682152984,0.19494270129693914
0.4257163638243824,0.05171042364374325
0.42718943082723493,0.15796005668928015
0.4286624978300874,0.0708738965998338
0.43013556483293997,0.10943856743148994
0.4316086318357925,0.09023325351392271
0.43308169883864506,0.11821623420042235
0.4345547658414976,0.2304895217842908
0.4360278328443501,0.20529394382409297
0.43750089984720264,0.15520680776634285
0.4389739668500552,0.19344727959955868
0.44044703385290773,0.22809682267277556
0.4419201008557603,0.28472042563068545
0.44339316785861277,0.20653254766317336
0.4448662348614653,0.05834408113521538
0.44633930186431786,0.03487544703502171
0.4478123688671704,0.15588377833138056
0.4492854358700229,0.08321577779209656
0.45075850287287544,0.021633209119229294
0.452231569875728,0.15485345865716646
0.45370463687858054,0.2834524826129165
0.4551777038814331,0.214949499113769
0.4566507708842856,0.16678925342471032
0.4581238378871381,0.09704431078371363
0.45959690488999067,0.06476609819846141
0.4610699718928432,0.16130215449060645
0.46254303889569576,0.11247604438600735
0.46401610589854825,0.09908768550844654
0.4654891729014008,0.15963348338396374
0.46696223990425334,0.13990417734281696
0.4684353069071059,0.10935680447264398
0.4699083739099584,0.16373178775191627
0.4713814409128109,0.07489873007476623
0.47285450791566347,0.021143323128644736
0.474327574918516,0.09308515525494111
0.47580064192136856,0.10831859306089005
0.47727370892422105,0.05502295416585564
0.4787467759270736,0.06283071694385124
0.48021984292992614,0.12896928746736513
0.4816929099327787,0.12476537916843128
0.48316597693563124,0.15266908919605016
0.4846390439384837,0.140442598045763
0.4861121109413363,0.06829547067108446
0.4875851779441888,0.03756869533282552
0.48905824494704137,0.022009614747134275
0.49053131194989386,0.03105247640819654
0.4920043789527464,0.11458713386017627
0.49347744595559895,0.07137264553643885
0.4949505129584515,0.1256346325603798
0.49642357996130404,0.02137362619348972
0.49789664696415653,0.13627785397951406
0.4993697139670091,0.07686904451652728
0.5008427809698616,0.1561300826336348
0.5023158479727141,0.2055214232531041
0.5037889149755667,0.2986946232813593
0.5052619819784192,0.3036883278992399
0.5067350489812718,0.24456338869086788
0.5082081159841243,0.22376876372599339
0.5096811829869768,0.14769255678560936
0.5111542499898294,0.1339735673769725
0.5126273169926819,0.16566262704263363
0.5141003839955345,0.20948094521567118
0.5155734509983869,0.15536845306335229
0.5170465180012395,0.06599997107522136
0.518519585004092,0.028186690131381646
0.5199926520069446,0.01733057258659655
0.5214657190097971,0.11049614160917721
0.5229387860126496,0.210802394889996
0.5244118530155022,0.06270132376341374
0.5258849200183547,0.24596392606448006
0.5273579870212073,0.2650046069862512
0.5288310540240597,0.07170313467777989
0.5303041210269123,0.08579831264637067
0.5317771880297648,0.13351160940644885
0.5332502550326174,0.18782564063789123
0.5347233220354699,0.06848859646447053
0.5361963890383225,0.0773805209955122
0.537669456041175,0.24646022425891692
0.5391425230440275,0.3060583956515938
0.5406155900468801,0.24527388364793967
0.5420886570497325,0.15964484415123006
0.5435617240525851,0.07236648717738906
0.5450347910554376,0.12773097665944322
0.5465078580582902,0.09739029545871229
0.5479809250611427,0.1999130448947722
0.5494539920639953,0.3494265770056817
0.5509270590668478,0.4728674993460907
0.5524001260697003,0.3594694527202296
0.5538731930725529,0.2914983658513579
0.5553462600754054,0.4413233065354523
0.5568193270782579,0.21189653918190524
0.5582923940811104,0.13676874553168222
0.559765461083963,0.1575490004304058
0.5612385280868155,0.06608498224840262
0.5627115950896681,0.28241079200686836
0.5641846620925206,0.21870286795779176
0.5656577290953732,0.14848099201114412
0.5671307960982257,0.12864589062603657
0.5686038631010782,0.052511141967718264
0.5700769301039307,0.11574753107736913
0.5715499971067832,0.30134153055241214
0.5730230641096358,0.24069415918464873
0.5744961311124883,0.26808965329921514
0.5759691981153409,0.2223056862061603
0.5774422651181934,0.10856152552464857
0.578915332121046,0.2435443422966977
0.5803883991238985,0.36785954758329337
0.581861466126751,0.2964161854317597
0.5833345331296035,0.1397461275656887
0.584807600132456,0.32480006797875727
0.5862806671353086,0.1563414709570911
0.5877537341381611,0.23520844485379103
0.5892268011410137,0.3614466748343931
