viv_coupling,xi_extrema
0.6307692307692307,0.812925242486538
0.6307692307692307,-0.837205596065362
0.6307692307692307,-0.8199720970809565
0.6307692307692307,-0.8673950007558301
0.6307692307692307,-0.8665903671273227
0.6307692307692307,-0.9170423931553436
0.6307692307692307,-0.9375356436916643
0.6307692307692307,-0.9515356920947237
0.6307692307692307,-0.904060469666711
0.6307692307692307,-0.9251348470353381
0.6307692307692307,-0.9419473113741952
0.6307692307692307,-0.9263740104320816
0.6307692307692307,-0.8993165785627403
0.6307692307692307,-0.8669716463152816
0.6307692307692307,-0.8477410676665337
0.6307692307692307,-0.8565221232369857
0.6307692307692307,-0.8851101917807248
0.6307692307692307,-0.9036884159850773
0.6307692307692307,-0.881248075541518
0.6307692307692307,-0.8212479431997957
0.6923076923076923,0.9086192268205862
0.6923076923076923,0.8939462077987301
0.6923076923076923,0.9239705395672075
0.6923076923076923,0.9083418651484473
0.6923076923076923,0.8853505146608438
0.6923076923076923,0.9262926138042621
0.6923076923076923,0.9883649607353862
0.6923076923076923,0.9551203004122312
0.6923076923076923,1.01092708518839
0.6923076923076923,0.9971676089464162
0.6923076923076923,0.9222623175276707
0.6923076923076923,0.9342554405212339
0.6923076923076923,0.931799029954141
0.6923076923076923,0.949748632144856
0.6923076923076923,0.9787056211732235
0.6923076923076923,0.9686482809876731
0.6923076923076923,1.0031642614747962
0.6923076923076923,1.0314316260364726
0.6923076923076923,0.98277215332154
0.6923076923076923,0.9793970716696412
0.6923076923076923,-0.9235786706819218
0.6923076923076923,-0.9220252547780651
0.6923076923076923,-0.9229859969655918
0.6923076923076923,-0.917613319796543
0.6923076923076923,-0.9479964361011395
0.6923076923076923,-0.9626481593846312
0.6923076923076923,-0.9811038049443228
0.6923076923076923,-0.9854705371484009
0.6923076923076923,-0.9999227973648954
0.6923076923076923,-0.9737624861644374
0.6923076923076923,-0.9287768404555321
0.6923076923076923,-0.9562994415168087
0.6923076923076923,-0.9374209295031911
0.6923076923076923,-0.9536480674602084
0.6923076923076923,-0.9420178145135003
0.6923076923076923,-0.962062697916877
0.6923076923076923,-0.9823976061449761
0.6923076923076923,-1.0157924146257
0.6923076923076923,-0.9756338330671641
0.7538461538461538,1.0656695726811947
0.7538461538461538,1.10180510654181
0.7538461538461538,1.0393317525592807
0.7538461538461538,1.035909117712311
0.7538461538461538,1.036516373730155
0.7538461538461538,1.0268551472040148
0.7538461538461538,1.0882258378519047
0.7538461538461538,1.031640969119513
0.7538461538461538,1.069872176845948
0.7538461538461538,1.0794810503661159
0.7538461538461538,1.0524569746639143
0.7538461538461538,1.0517720897747818
0.7538461538461538,1.0098951203164985
0.7538461538461538,1.077398573392601
0.7538461538461538,1.1192531053413883
0.7538461538461538,1.057124415349406
0.7538461538461538,1.0109296368629799
0.7538461538461538,1.005681392599341
0.7538461538461538,1.048388344227966
0.7538461538461538,-1.047655451084048
0.7538461538461538,-1.1051035009038899
0.7538461538461538,-1.0668485305673665
0.7538461538461538,-1.0573819819761794
0.7538461538461538,-1.0462048609370482
0.7538461538461538,-1.0326898383145107
0.7538461538461538,-1.088545231290724
0.7538461538461538,-1.0477938467262407
0.7538461538461538,-1.0347768590728645
0.7538461538461538,-1.0347878887597604
0.7538461538461538,-1.0455341515854137
0.7538461538461538,-1.0793193203800588
0.7538461538461538,-1.058840243892359
0.7538461538461538,-1.0209784142494536
0.7538461538461538,-1.0656447250076462
0.7538461538461538,-1.1007195634818951
0.7538461538461538,-1.0314017111446805
0.7538461538461538,-1.0265262826927393
0.7538461538461538,-1.0506385578009143
0.7538461538461538,-1.061489768753915
0.8153846153846154,1.2764178164049778
0.8153846153846154,1.2710297753041797
0.8153846153846154,1.2824197573156928
0.8153846153846154,1.2452891400887443
0.8153846153846154,1.2448559553346215
0.8153846153846154,1.2823524014971037
0.8153846153846154,1.2583029842684033
0.8153846153846154,1.304581230711164
0.8153846153846154,1.3611975115472719
0.8153846153846154,1.2601919924620923
0.8153846153846154,1.2339821900798158
0.8153846153846154,1.147537762814094
0.8153846153846154,1.2020655496225794
0.8153846153846154,1.2385401488327055
0.8153846153846154,1.291063994501615
0.8153846153846154,1.2147082933098126
0.8153846153846154,1.243585845399793
0.8153846153846154,1.2817379817104062
0.8153846153846154,1.2383002589528498
0.8153846153846154,-1.2365354005241647
0.8153846153846154,-1.2665201585641548
0.8153846153846154,-1.2181990746149434
0.8153846153846154,-1.2559569641628883
0.8153846153846154,-1.294884081890394
0.8153846153846154,-1.2863064773421427
0.8153846153846154,-1.2563342368763488
0.8153846153846154,-1.3053820019988611
0.8153846153846154,-1.3323179906634823
0.8153846153846154,-1.315887720461333
0.8153846153846154,-1.2068654610040672
0.8153846153846154,-1.1682131477735866
0.8153846153846154,-1.1230210414712856
0.8153846153846154,-1.2461643185924953
0.8153846153846154,-1.2336722340960242
0.8153846153846154,-1.2183039888902216
0.8153846153846154,-1.2103829696909625
0.8153846153846154,-1.2826795707438863
0.8153846153846154,-1.2570566571042687
0.8153846153846154,-1.188536634392765
0.8769230769230769,1.423134475355066
0.8769230769230769,1.3718435924545158
0.8769230769230769,1.3441042250963995
0.8769230769230769,1.3372760832726218
0.8769230769230769,1.2541339222318362
0.8769230769230769,1.3344851190548066
0.8769230769230769,1.3951435671406378
0.8769230769230769,1.4269812620910796
0.8769230769230769,1.370711865533983
0.8769230769230769,1.4654718384958174
0.8769230769230769,1.3670643412107224
0.8769230769230769,1.3845265800739388
0.8769230769230769,1.3949954545987662
0.8769230769230769,1.3298675480357165
0.8769230769230769,1.3686549028316126
0.8769230769230769,1.4109320695478198
0.8769230769230769,1.3208342847512946
0.8769230769230769,1.3703936632700835
0.8769230769230769,1.3148533905612136
0.8769230769230769,-1.4857404028924261
0.8769230769230769,-1.3809895908512215
0.8769230769230769,-1.356913213967192
0.8769230769230769,-1.3372885527536684
0.8769230769230769,-1.266575778686367
0.8769230769230769,-1.2624722835679576
0.8769230769230769,-1.3799703718817993
0.8769230769230769,-1.4542334837549435
0.8769230769230769,-1.4463968365265907
0.8769230769230769,-1.4377561884009225
0.8769230769230769,-1.389964886919499
0.8769230769230769,-1.3184552860885164
0.8769230769230769,-1.3355057936041224
0.8769230769230769,-1.3157415071676963
0.8769230769230769,-1.3756411818045913
0.8769230769230769,-1.3764816826314692
0.8769230769230769,-1.3431379069982863
0.8769230769230769,-1.3717639736096863
0.8769230769230769,-1.3687163424067492
0.8769230769230769,-1.3772217203755743
0.9384615384615385,1.4171166621254292
0.9384615384615385,1.3677783208304863
0.9384615384615385,1.3865937559350463
0.9384615384615385,1.39941303093317
0.9384615384615385,1.3211627948597806
0.9384615384615385,1.4143992232436853
0.9384615384615385,1.421442982288461
0.9384615384615385,1.4087660293088822
0.9384615384615385,1.4740819980923203
0.9384615384615385,1.4559043653381707
0.9384615384615385,1.4527367220378529
0.9384615384615385,1.4467578095866744
0.9384615384615385,1.564958352351132
0.9384615384615385,1.5794968404869423
0.9384615384615385,1.5900854366245611
0.9384615384615385,1.5785665990665498
0.9384615384615385,1.4914865756167135
0.9384615384615385,1.4361388187370803
0.9384615384615385,1.457305255341581
0.9384615384615385,1.5192497748307612
0.9384615384615385,-1.418327026181571
0.9384615384615385,-1.4440615518259192
0.9384615384615385,-1.4205714705612116
0.9384615384615385,-1.360971987636183
0.9384615384615385,-1.3771921148855033
0.9384615384615385,-1.4131465773573997
0.9384615384615385,-1.3965777893683056
0.9384615384615385,-1.4969234732845578
0.9384615384615385,-1.4436281778981117
0.9384615384615385,-1.4629598593868876
0.9384615384615385,-1.4621429084283106
0.9384615384615385,-1.5158255686720812
0.9384615384615385,-1.5319530905764807
0.9384615384615385,-1.6132717936884284
0.9384615384615385,-1.6123128827530304
0.9384615384615385,-1.5954099039806642
0.9384615384615385,-1.4413718788005203
0.9384615384615385,-1.4536027684017134
0.9384615384615385,-1.5346691589973351
1.0,1.5799294780199775
1.0,1.567417116580629
1.0,1.575666585782837
1.0,1.5702617917360047
1.0,1.6468689452181382
1.0,1.6273496347183127
1.0,1.7451537384957552
1.0,1.5737102522267643
1.0,1.6749925973077064
1.0,1.6473066150087727
1.0,1.6640286811743783
1.0,1.6240582193350537
1.0,1.6426757043502316
1.0,1.6080591095528802
1.0,1.6211003781810769
1.0,1.6539425712336255
1.0,1.568602156485451
1.0,1.6559557641695932
1.0,1.6319625325618508
1.0,1.5163956229297106
